delete,ln_pop_den,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,totalvotes,id,Intercept,X,Y,se0,b0,sepct_black,bpct_black,sepct_hisp,bpct_hisp,sepct_65_over,bpct_65_over,sepct_age_18_29,bpct_age_18_29,sepct_fb,bpct_fb,sepct_uninsured,bpct_uninsured,sepct_bach,bpct_bach,seln_pop_den,bln_pop_den
1462,0.112450931,-0.65131202,0.534436236,0.119742995,-0.32174966,-0.533054099,-0.529658398,-0.095246362,-0.195627709,29027,1,-0.091925134,0.03883584,0.108059648,-0.421319391,0.152144773,0.00897619,0.299181748,-1.084432047,0.06691593,0.031822867,0.053577213,-0.122659344,0.206652019,0.604297951,0.015945628,0.031410836,0.072315612,0.040327538,0.097398578,0.359500908
1463,0.224831927,1.919021331,-0.970910625,-0.090306566,-0.569870585,-0.462327758,-0.486424544,0.707286504,-0.171113969,29029,1,-0.092765561,0.038026703,0.101366783,-0.484755122,0.145771037,-0.130643662,0.317173004,-0.989196814,0.064300143,-0.001227751,0.056377123,-0.087403718,0.221964104,0.408677418,0.015849632,0.036817344,0.07330881,0.071505598,0.096008053,0.346382036
1464,0.648553767,-0.56491426,1.468448093,1.001951152,-0.114982224,-0.33855666,-0.515247113,-0.336006222,-0.067418443,29031,1,-0.089685042,0.037383774,0.115997692,-0.390842791,0.071732365,0.025701766,0.334192945,-1.422890136,0.06872334,0.062349204,0.056093876,-0.136149827,0.231194685,1.002139125,0.017287352,0.027680734,0.070949734,0.007810106,0.098878504,0.325332087
1465,-0.7180681,0.558256616,-0.544144284,-0.552415601,-0.494055858,-0.533054099,-0.56568661,0.386273358,-0.306647951,29033,1,-0.093504067,0.039427479,0.110243134,-0.301611584,0.203846147,0.059567999,0.295842326,-0.456074615,0.069115592,0.013377497,0.049982297,-0.069153273,0.200271332,0.084286457,0.015722429,0.035317814,0.072154339,0.083476685,0.101242237,0.351009562
1466,-0.739959301,0.169466697,-0.49618307,-0.678445338,-0.61811632,-0.798277879,-0.493630186,1.289122833,-0.317574877,29035,1,-0.090961342,0.036940962,0.109158695,-0.472329102,0.077488305,-0.092972687,0.339899829,-1.563736015,0.066062386,0.015118342,0.060309927,-0.115788506,0.24319443,0.91487663,0.017058182,0.033565188,0.074627383,0.033133368,0.098104624,0.299163067
1467,0.703133585,-0.500115941,-0.292582393,0.455822293,-0.342426404,-0.480009343,-0.363928624,-0.456386152,0.046729507,29037,1,-0.094354416,0.038647187,0.09854674,-0.328248045,0.189040635,-0.028695063,0.303375177,-0.230881779,0.067618032,0.00114168,0.050601342,-0.045122055,0.20581965,-0.11901343,0.015588981,0.040674426,0.071772478,0.119016542,0.096858172,0.336452098
1468,-0.249927321,0.968645974,-0.70566889,-0.877992421,-0.625008568,-0.586098855,-0.515247113,1.228932868,-0.289859916,29039,1,-0.093857123,0.037723656,0.094624374,-0.422973894,0.158048807,-0.109335992,0.314663291,-0.614873342,0.064905118,-0.012729901,0.05614337,-0.059301137,0.218744467,0.130722207,0.015989333,0.041625875,0.073240846,0.106666173,0.095312674,0.349006269
1469,-0.862444023,1.055043734,-0.739427855,-0.499903211,-0.445810123,-0.745233123,-0.644948676,-0.356069544,-0.309688778,29041,1,-0.092961931,0.039515106,0.112450313,-0.307889901,0.198713542,0.096615132,0.29133022,-0.6424654,0.069277533,0.021679423,0.050769598,-0.089370255,0.1984612,0.254571648,0.015871438,0.033115761,0.072455747,0.065334944,0.101679073,0.360522643
1470,0.722963581,-0.78090866,-0.230569105,0.697379288,-0.569870585,-0.480009343,-0.472013259,-0.255752936,-0.023904549,29043,1,-0.093188795,0.036969161,0.094014775,-0.467536095,0.126915832,-0.142550518,0.326374168,-1.044735542,0.063749663,-0.023675828,0.061551981,-0.075826533,0.233002126,0.439863042,0.016681524,0.041464045,0.075677716,0.084648702,0.096362973,0.341232818
1471,-0.687562803,0.385461096,-0.710687543,-0.962012246,-0.604331824,-0.60378044,-0.637743033,0.907919721,-0.314253359,29045,1,-0.091738938,0.040409742,0.118185238,-0.110960577,0.199137051,0.454217939,0.264037211,-0.840294751,0.073019934,0.059442185,0.051597649,-0.147671563,0.180125467,0.642050269,0.01709743,0.026085306,0.073441293,0.019568269,0.106502343,0.375644624
1472,1.506396898,-1.083300819,0.124487338,1.180493279,-0.204581446,0.068119803,-0.190993207,-0.416259509,0.508941823,29047,1,-0.094421488,0.039311231,0.106042111,-0.252919084,0.211172199,0.052634687,0.297285139,-0.111836257,0.06935338,0.008393592,0.048419761,-0.043219729,0.199013765,-0.174989154,0.01562226,0.038949323,0.071741729,0.114759416,0.099764891,0.327569359
1473,0.063256638,-0.284121541,-0.596214719,-0.037794176,-0.521624849,-0.586098855,-0.529658398,-0.476449474,-0.264169944,29049,1,-0.094404231,0.039601204,0.110914062,-0.214521271,0.222035595,0.101327336,0.294469027,-0.089359831,0.0700913,0.01113973,0.047920682,-0.044255471,0.196126195,-0.17446043,0.015729495,0.038029215,0.071951275,0.110616873,0.101419435,0.325154559
1474,0.85665956,-0.60811314,0.185764411,1.190995757,0.181384436,-0.250148734,-0.479218902,-0.275816257,-0.072758268,29051,1,-0.09228029,0.038505009,0.105753184,-0.459712609,0.150219968,-0.064978199,0.307673465,-1.052209806,0.065568065,0.01694698,0.054571229,-0.106456339,0.213826965,0.514721819,0.01582068,0.033662715,0.072654015,0.053839359,0.096618531,0.353093701
1475,-0.19598738,-0.348919861,0.467154297,0.014718214,-0.22525819,-0.656825197,-0.53686404,0.065260211,-0.278839426,29053,1,-0.092810021,0.038843496,0.106121457,-0.413984968,0.172036177,-0.035469727,0.302926122,-0.812326839,0.066631245,0.013283566,0.052742218,-0.090462564,0.208609125,0.328436239,0.015693697,0.034559189,0.072360135,0.067111647,0.098062716,0.35671609
1476,-0.166022189,0.083068937,-0.391885034,-1.09854446,-0.597439576,-0.656825197,-0.53686404,1.389439441,-0.263601877,29055,1,-0.09130397,0.037976344,0.10804179,-0.479395362,0.110600739,-0.064055137,0.318367643,-1.371708795,0.065630343,0.030135166,0.056675243,-0.12880876,0.222785522,0.805060374,0.016254199,0.031728664,0.072841328,0.031823674,0.095816,0.337610778
1477,-0.614833332,0.947046534,-0.640493885,-0.972514724,-0.597439576,-0.56841727,-0.529658398,0.807603113,-0.309408086,29057,1,-0.093849685,0.037431713,0.093288536,-0.424498417,0.151514383,-0.109013833,0.316222822,-0.678283866,0.064599767,-0.016816732,0.057785035,-0.061122752,0.221302879,0.181480105,0.01623479,0.042463304,0.073889345,0.106357663,0.095228155,0.350718869
1478,-0.202741918,0.363861656,-0.471594758,-0.951509767,-0.61811632,-0.550735684,-0.529658398,1.228932868,-0.282775792,29059,1,-0.093023862,0.037680272,0.098360176,-0.485097267,0.141218312,-0.148215269,0.321411029,-0.964716596,0.063869397,-0.010727331,0.05791868,-0.079166969,0.226067922,0.374104275,0.016023048,0.038768308,0.073930067,0.080501765,0.09585268,0.343981596
1479,-0.629851242,0.342262216,-0.419806584,-0.363370996,-0.58365508,-0.709869953,-0.56568661,1.429566085,-0.310798178,29061,1,-0.093985132,0.039961218,0.118476924,-0.182415891,0.231809328,0.178381225,0.289794006,-0.216364507,0.071047899,0.015936157,0.048359722,-0.056720287,0.193206525,-0.057257532,0.015973429,0.035461879,0.072488637,0.092383502,0.104305878,0.336620792
1480,-0.22701377,-0.478516501,0.453270558,-0.856987465,-0.004706257,-0.674506782,-0.493630186,-0.436322831,-0.304569496,29063,1,-0.094404315,0.039892842,0.116731761,-0.168692751,0.234236179,0.161297063,0.291337568,-0.067536087,0.070830127,0.013746265,0.047600665,-0.04544725,0.193036002,-0.170663433,0.015894311,0.037166318,0.072278238,0.10667329,0.103186933,0.322183725
1481,-0.430546242,0.579856056,-0.718332331,-0.699450294,-0.590547328,-0.656825197,-0.551275325,1.008236329,-0.289204968,29065,1,-0.091507878,0.037606865,0.106618659,-0.49871531,0.105781756,-0.106306963,0.326089948,-1.406720234,0.064849431,0.015960467,0.058486677,-0.117766554,0.230778564,0.780729437,0.016361004,0.033552933,0.073819822,0.039870629,0.096122091,0.326968558
1482,-0.564895148,1.098242614,-0.904399599,-1.172061807,-0.611224072,-0.692188367,-0.616126106,1.188806225,-0.290153974,29067,1,-0.092499706,0.036932585,0.098313783,-0.49597942,0.111012667,-0.156498881,0.332913869,-1.29312887,0.063807444,-0.018329597,0.062278998,-0.08938987,0.239585294,0.62074829,0.016746217,0.039102908,0.076088408,0.065571464,0.097102033,0.324808243
1483,0.1341171,-0.219323222,-0.243826237,-0.856987465,0.078000717,-0.285511904,-0.205404492,1.208869546,-0.267304334,29069,1,-0.090090127,0.036271889,0.113569818,-0.393738443,0.053765114,-0.03434706,0.350010808,-1.56366854,0.068246492,0.023645158,0.059420657,-0.10579851,0.250537701,0.97790113,0.01810302,0.032423242,0.073614641,0.027766179,0.101192771,0.269104371
1484,0.540080317,-0.413718181,-0.171891381,-0.111311522,-0.576762833,-0.586098855,-0.558480967,-0.315942901,0.021848195,29071,1,-0.091075155,0.038410656,0.109023619,-0.439759673,0.116541474,0.004947426,0.308232717,-1.322049563,0.067027623,0.046687881,0.054924459,-0.142992532,0.212816293,0.841967046,0.016264196,0.029623257,0.071959591,0.021126792,0.096128863,0.350400823
1485,-0.255061886,0.752651575,-0.617965452,-0.28985365,-0.590547328,-0.656825197,-0.580097895,-0.556702761,-0.28398544,29073,1,-0.091507745,0.038442252,0.107823907,-0.454518706,0.129026216,-0.02476395,0.307407283,-1.252148916,0.066242489,0.034883973,0.054970681,-0.131038801,0.213297114,0.736524944,0.016080417,0.031079983,0.072352774,0.032404474,0.096131718,0.350993319
1486,-0.674742077,0.169466697,-0.295991231,-0.300356128,-0.58365508,-0.639143611,-0.56568661,0.205703463,-0.315302611,29075,1,-0.094409267,0.040211684,0.124097464,-0.112605229,0.248641878,0.238111296,0.287721784,-0.051111997,0.071579741,0.016369705,0.047454811,-0.047160853,0.189574651,-0.159315717,0.016137151,0.036240341,0.072747434,0.102195121,0.105183145,0.318670429
1487,1.316378505,-0.5865137,1.588156542,0.896926372,-0.397564387,-0.30319349,-0.41436812,0.225766784,0.610732656,29077,1,-0.093341302,0.037257902,0.094653702,-0.465367426,0.137047406,-0.14136786,0.323066097,-0.926518585,0.063829396,-0.019735359,0.059776549,-0.072042578,0.228574061,0.349083852,0.01637484,0.04115596,0.074771257,0.090121231,0.095859513,0.345147138
1488,-0.372391229,0.623054935,0.259133134,-0.510405689,-0.604331824,-0.356238246,-0.508041471,1.650262623,-0.307282849,29079,1,-0.093564584,0.040114333,0.121766051,-0.170848871,0.232617067,0.23322012,0.285310806,-0.35523331,0.07155837,0.021175397,0.049072589,-0.071173208,0.19132942,0.068751169,0.016161367,0.033501725,0.072886247,0.07728711,0.105698125,0.348552299
1489,-0.756407455,0.752651575,-0.783570913,-0.573420557,-0.590547328,-0.56841727,-0.515247113,0.566843253,-0.311366245,29081,1,-0.093991875,0.040354752,0.127221601,-0.104507646,0.249471944,0.28776365,0.284321683,-0.190613595,0.072141025,0.019685021,0.048218865,-0.05910996,0.188509952,-0.043408338,0.016312396,0.034321249,0.073088736,0.087220599,0.106888288,0.333648741
1490,-0.220458961,0.558256616,-0.637715068,-0.636435426,-0.535409345,-0.533054099,-0.500835829,0.386273358,-0.264838257,29083,1,-0.093791968,0.038385051,0.09847603,-0.4020105,0.173224009,-0.086049776,0.309582412,-0.512015457,0.066039819,-0.003189935,0.052862153,-0.058599424,0.212432666,0.062143094,0.015635222,0.039434825,0.07221213,0.102149007,0.096458912,0.346859809
1491,-0.37405424,3.171788846,-1.391185578,-1.361106412,-0.625008568,-0.709869953,-0.558480967,1.188806225,-0.302985593,29085,1,-0.093320449,0.037941419,0.098080209,-0.461063464,0.153584108,-0.131700251,0.316868704,-0.794686095,0.064471209,-0.00843553,0.056023131,-0.071452335,0.220766732,0.253054005,0.0158404,0.039058199,0.073190358,0.088978718,0.095845871,0.34778908
1492,-0.88451923,1.314237013,-1.048245418,-0.237341259,-0.549193841,-0.727551538,-0.601714822,-0.215626292,-0.321277334,29087,1,-0.095213761,0.040093737,0.123870775,-0.07598011,0.256795172,0.229714737,0.2873004,0.21440921,0.070870843,0.016744514,0.046367151,-0.033667952,0.187388031,-0.337613902,0.01605101,0.039472119,0.07275795,0.12934459,0.102190563,0.282694664
1493,-0.411678325,-0.068127142,0.74737232,0.340295034,-0.218365942,-0.709869953,-0.56568661,-0.356069544,-0.302905396,29089,1,-0.092696712,0.039142667,0.10889267,-0.375890731,0.180184191,0.024528813,0.296668066,-0.796605374,0.067750903,0.020403462,0.051979107,-0.096790279,0.203579012,0.350638774,0.015780932,0.03326768,0.072354994,0.060796244,0.099380487,0.360640626
1494,-0.003528314,0.169466697,-0.216817403,-0.415883386,-0.611224072,-0.621462026,-0.529658398,0.847729756,-0.212295448,29091,1,-0.091887201,0.036774657,0.102211265,-0.493924141,0.093462526,-0.143380134,0.338427297,-1.477227842,0.064599083,-0.010912474,0.06263812,-0.099634473,0.244907827,0.777370951,0.017002701,0.037375352,0.076290865,0.05089346,0.097916951,0.307085058
1495,-0.495136929,0.666253815,-0.72134849,-1.172061807,-0.549193841,-0.639143611,-0.551275325,0.346146714,-0.306246963,29093,1,-0.090773123,0.037554095,0.110570715,-0.466308431,0.087598693,-0.055159459,0.328864099,-1.484854846,0.066389831,0.035368227,0.057646456,-0.131197732,0.230893701,0.917592261,0.016659579,0.031076009,0.072934804,0.024309869,0.096681018,0.322571723
1496,1.878340567,-0.910505299,0.414675092,1.01245363,0.980885191,0.227254071,-0.032469075,0.326083393,0.975752136,29095,1,-0.094347487,0.03900888,0.102147325,-0.295328382,0.199756605,0.007066673,0.300442705,-0.179108128,0.068493639,0.005121074,0.049347202,-0.044664611,0.202434113,-0.143363639,0.015568729,0.039579052,0.071671638,0.115584385,0.098354776,0.332850158
1497,0.838366922,-0.78090866,0.42133907,0.172255385,-0.494055858,-0.055651295,-0.104525499,0.707286504,0.012939576,29097,1,-0.094340133,0.037203306,0.091097027,-0.36587662,0.157786616,-0.048196116,0.308426078,-0.515013978,0.06548336,-0.015559506,0.057857268,-0.055505224,0.215789304,0.101721193,0.016535241,0.044896829,0.073985501,0.12147169,0.094563973,0.356841065
1498,1.180052812,-0.932104739,-0.206492669,-0.163823913,-0.562978337,-0.497690928,-0.53686404,-0.295879579,0.442905764,29099,1,-0.090536444,0.038262181,0.110972034,-0.420414375,0.099668212,0.030964322,0.313123035,-1.381881585,0.068041081,0.059598561,0.054988718,-0.1523361,0.214848954,0.947924247,0.01653631,0.02813214,0.071400404,0.009464131,0.096436633,0.348115195
1499,0.226000362,-1.407292417,3.191867794,0.728886723,-0.328641908,-0.320875075,-0.363928624,-0.075183041,-0.182401784,29101,1,-0.093806242,0.038744001,0.101224523,-0.370865915,0.183943366,-0.050801264,0.305503332,-0.441716482,0.06704346,0.001920918,0.051321334,-0.058009679,0.208189263,0.025393857,0.015568145,0.038423566,0.071918679,0.100044098,0.097663507,0.345893825
1500,-0.991960065,0.579856056,-0.389049834,-0.499903211,-0.590547328,-0.674506782,-0.601714822,2.252162273,-0.324545387,29103,1,-0.092147768,0.040127098,0.117909599,-0.186504986,0.202113955,0.326035782,0.272647882,-0.793496318,0.071793667,0.04653867,0.051145914,-0.12794605,0.186007788,0.51400575,0.016608635,0.028386896,0.073167189,0.034279258,0.104983618,0.372594346
1501,0.036739909,-0.284121541,-0.284022018,-0.77296764,-0.58365508,-0.656825197,-0.500835829,0.245830106,-0.22470603,29105,1,-0.092590934,0.037658671,0.100692371,-0.501803032,0.131955531,-0.148996641,0.323266867,-1.123856574,0.063777346,-0.005852847,0.058477334,-0.09060149,0.22845874,0.500545561,0.016083454,0.037280831,0.074142949,0.067834703,0.095969517,0.339196431
1502,0.091271251,-0.089726582,-0.385135632,-0.174326391,-0.473379114,-0.586098855,-0.472013259,-0.215626292,-0.222955049,29107,1,-0.093785341,0.039065666,0.104630907,-0.336362795,0.194261596,-0.007399086,0.301535836,-0.398196236,0.068035016,0.006425301,0.050293345,-0.058994739,0.204409607,0.011405758,0.01558483,0.037396612,0.071869639,0.096425782,0.099129493,0.345595244
1503,0.206890428,-0.219323222,-0.337131864,-0.625932948,-0.590547328,-0.285511904,-0.140553711,0.787539791,-0.217274384,29109,1,-0.093832618,0.037106532,0.091717942,-0.419896883,0.144163779,-0.102111896,0.317283225,-0.75281437,0.064426015,-0.021188839,0.059603562,-0.063644545,0.223796789,0.246520489,0.016567643,0.043364603,0.074699007,0.10486945,0.095354173,0.352930596
1504,-0.462718388,-0.089726582,0.753022411,-0.877992421,-0.335534156,-0.692188367,-0.644948676,0.045196889,-0.30613335,29111,1,-0.091721584,0.040096711,0.11510945,-0.186922548,0.187905017,0.348200212,0.269945019,-0.896508736,0.071979221,0.056773936,0.051690304,-0.145640203,0.184182386,0.645805251,0.016769982,0.0269496,0.072979847,0.021637487,0.10432057,0.375217223
1505,0.405930493,-1.191298018,0.072046453,-0.541913123,-0.494055858,-0.621462026,-0.500835829,-0.356069544,-0.143004702,29113,1,-0.090959677,0.039057167,0.109130068,-0.358823678,0.131605586,0.128027992,0.291949105,-1.215557259,0.069310913,0.063188477,0.053351672,-0.159092701,0.198821662,0.861337133,0.01643386,0.027295977,0.071530163,0.009669009,0.098013869,0.36608106
1506,-0.461031065,0.363861656,-0.346281918,-0.531410645,-0.590547328,-0.674506782,-0.508041471,0.205703463,-0.298668288,29115,1,-0.093106492,0.039870158,0.11733872,-0.235766295,0.215034267,0.1837545,0.286004878,-0.541672508,0.070686927,0.024289362,0.050049007,-0.086331898,0.193738863,0.206236779,0.016064627,0.032582916,0.072754338,0.066005232,0.104057414,0.359298409
1507,-0.251959958,0.234265017,-0.158748544,-0.331863562,-0.445810123,-0.709869953,-0.551275325,0.306020071,-0.291771292,29117,1,-0.093547811,0.039781704,0.115648892,-0.237557989,0.218456678,0.14204546,0.290490672,-0.394711953,0.070422696,0.017497962,0.049365949,-0.069599254,0.195616107,0.068133073,0.015909296,0.034426135,0.072459047,0.080811064,0.1034716,0.349827283
1508,-0.017733838,-0.75930922,0.03855068,-1.09854446,-0.500948106,0.563204192,0.154877626,1.830832518,-0.276433497,29119,1,-0.094348882,0.036628757,0.087624421,-0.341098067,0.146390062,-0.014398215,0.305396627,-0.629252146,0.065406505,-0.020935579,0.060659142,-0.062056183,0.2165904,0.226683104,0.017263956,0.046628728,0.075285935,0.117833282,0.094674613,0.368595567
1509,-0.485701163,0.687853255,-0.615273959,-0.594425513,-0.48716361,-0.656825197,-0.572892252,0.225766784,-0.284566873,29121,1,-0.092564012,0.0398306,0.116068418,-0.253099354,0.20230049,0.203923866,0.282132631,-0.723888292,0.070536208,0.033527703,0.05087968,-0.107818625,0.192368866,0.380411183,0.016192871,0.030756056,0.072832679,0.049763313,0.103408827,0.367255627
1510,-0.334211026,-0.003328822,-0.186584719,-0.66794286,-0.569870585,-0.621462026,-0.508041471,0.245830106,-0.299002445,29123,1,-0.090345103,0.03747868,0.112841291,-0.439723743,0.07838704,-0.024215561,0.331555971,-1.48857735,0.067374839,0.046115291,0.057105837,-0.135005548,0.231497631,0.969637709,0.016893273,0.029765319,0.072282089,0.017102225,0.097402105,0.3212863
1511,-0.554552242,0.536657176,-0.540677319,-0.646937904,-0.604331824,-0.550735684,-0.587303537,0.586906574,-0.305050682,29125,1,-0.091924382,0.038161493,0.10577722,-0.485497987,0.131418563,-0.087324591,0.314221127,-1.217249333,0.064975613,0.017918326,0.056160416,-0.114260689,0.21993356,0.640186509,0.015985967,0.033403997,0.07300975,0.046431865,0.095888221,0.344912499
1512,0.227490271,-0.305720981,0.097102936,0.046225648,-0.369995396,-0.692188367,-0.551275325,-0.275816257,-0.247729431,29127,1,-0.091622766,0.039805909,0.112490976,-0.249464447,0.175061882,0.264916693,0.275506326,-0.968650836,0.07099398,0.055861983,0.051973524,-0.146547826,0.188034103,0.675837799,0.016555216,0.027456175,0.072564653,0.021313638,0.102283279,0.373946969
